"Row.names","irbd_BIOME169225","irbd_control_BIOME169229","irbd_BIOME171096","irbd_control_BIOME172176","irbd_BIOME172204","irbd_control_BIOME172208","irbd_BIOME172212","irbd_control_BIOME172216","irbd_BIOME181988","irbd_control_BIOME181992","irbd_BIOME182072","irbd_control_BIOME182743","irbd_BIOME182783","irbd_control_BIOME182787","irbd_BIOME186317","irbd_control_BIOME186321","irbd_BIOME186337","irbd_control_BIOME186341","irbd_BIOME186357","irbd_control_BIOME186361","median_g1","median_g2","log2fc","p_value","q_value","kingdom","phylum","class","order","family","genus","category","cohens_d","ci_low","ci_high","p_effect_size"
"Clostridium_SGB4750",0.00564803796277699,0,0.0107798191586077,0.0115588028512873,0,0,0,0,0,0,0,0.00553175460997971,0,0.00591611399829942,0.0081976520183313,0,0,0,0,0.0197825955920257,0,0,0,0.581151365329498,0.831855087160077,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",-0.238121627651133,-0.86100798534547,0.397393905134756,0.0561278244798158
"GGB9238_SGB14180",0,0,0,0,0,0,0,0.00540372765205065,0,0,0,0,0.00998515216139636,0,0.0120252632318865,0.0145984643109127,0.0149504733281276,0,0,0,0,0,0,0.634508322151061,0.861118437205011,"Bacteria","Firmicutes","CFGB2917","OFGB2917","FGB2917","GGB9238","All",0.279944151772122,-0.360153276351192,0.905363143401827,0.0553065161372297
"GGB9296_SGB14253",0,0,0,0,0.00645759988876376,0,0,0,0.00764206403591149,0,0,0,0,0.0170067002753404,0.0177773243019726,0,0,0,0,0,0,0,0,0.480998698490784,0.77305925250923,"Bacteria","Firmicutes","CFGB9272","OFGB9272","FGB9272","GGB9296","All",0.170667456278046,-0.458570055612061,0.790718833554993,0.0542476918377126
"GGB3486_SGB4658",0.0058395531327516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127204065716545,0,0,0,0.442047580895004,0.738789364291147,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","GGB3486","All",-0.149296136688054,-0.768772772736472,0.478245948059074,0.0529301059135971
"Massiliimalia_massiliensis",0,0,0,0,0.00804993326987902,0,0,0.0132366975695601,0,0,0,0,0.0204415750279674,0,0,0.00757635163038094,0.00583098493741159,0,0,0,0,0,0,0.44402620536344,0.738789364291147,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Massiliimalia","All",0.1498973432574,-0.477690468970517,0.769388020313912,0.0528525138318892
"Faecalibacterium_sp_CLA_AA_H233",0,0.0257846412926924,0.0768029235088758,0,0,0,0,0,0,0,0,0,0.0156626925309088,0.035031440211385,0,0,0,0,0,0,0,0,0,0.351080672558422,0.691820480458982,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","All",0.114817385273447,-0.510293926947624,0.733695197915576,0.0521951886189974
"GGB9545_SGB14952",0.0219608157653785,0,0,0,0,0,0,0,0,0,0,0,0,0.00590765626291931,0.0146326778115028,0.00604156004208081,0.0126928582995863,0.00988449545114153,0,0.00567453512098905,0,0,0,0.643619748334484,0.866938131260863,"Bacteria","Firmicutes","CFGB82363","OFGB82363","FGB82363","GGB9545","All",0.27043780568996,-0.368572746168805,0.895229374792323,0.0517538556332451
"Lactobacillus_delbrueckii",0,0.0273475204535111,0,0,0,0,0,0,0.0139933126932314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412906816596287,0.727400925838693,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","All",-0.131663462191828,-0.75078318730423,0.494588255822775,0.05057824874661
"GGB33512_SGB15203",0,0,0,0,0,0,0,0.0297230513766436,0.00515754190644408,0,0,0,0.100078914174186,0,0,0.0178978835408884,0.016380598230756,0.0399205148499808,0,0,0,0,0,0.293679999713651,0.675594342187795,"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB33512","All",0.0945726158503849,-0.529288647388128,0.713287621065345,0.0503245126887071
"GGB4585_SGB6340",0,0,0.0499437010680104,0,0,0,0,0,0,0,0,0,0,0,0,0.0257768736808974,0,0,0,0,0,0,0,0.420921117998209,0.727400925838693,"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4585","All",0.130205954141479,-0.495943519729344,0.749300937588036,0.0489313044369814
"GGB4750_SGB6579",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720567797335412,0.0148733415752638,0,0,0,0,0,0,0,0,0.626218239202562,0.857773355558859,"Bacteria","Tenericutes","CFGB1787","OFGB1787","FGB1787","GGB4750","All",-0.240539392888429,-0.863556046750185,0.395226848587105,0.0488954736556535
"Pseudoflavonifractor_capillosus",0,0.0154893295665549,0.00680446284294204,0,0,0,0,0,0.00973668348628376,0,0,0,0,0,0,0,0.0161809409369121,0,0,0,0,0,0,0.583218739962773,0.831855087160077,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoflavonifractor","All",0.208781967851807,-0.42383180813164,0.830244989369563,0.0488901664463708
"GGB4571_SGB6317",0,0,0,0,0.209723410240848,0,0,0.0817021239165021,0,0,0,0,0,0.0706782286849366,0,0.154839909180967,0,0,0,0,0,0,0,0.342551273190203,0.690000859087193,"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4571","All",-0.104275276264004,-0.723050898084199,0.520168469319458,0.0485166180543982
"Gemmiger_SGB15295",0,0,0,0,0,0,0,0.0174048977750638,0.0785690303026792,0,0.0194048286057528,0,0,0,0.0625411594476189,0,0,0,0,0.0762473478718155,0,0,0,0.496907738004907,0.781580197530073,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Gemmiger","All",0.157935910140798,-0.470274325021082,0.7776262034036,0.0479689643126084
"Lentihominibacter_hominis",0,0,0,0,0,0,0.0324525740866683,0,0,0.0111357577591411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559388167647827,0.813529952455728,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","Lentihominibacter","All",0.190095316178601,-0.440807093633374,0.810804434266617,0.0479585246042794
"GGB9361_SGB14336",0,0,0,0,0,0,0,0.118677263113873,0,0,0,0,0,0,0,0,0,0,0.0514094263937978,0,0,0,0,0.506831146365597,0.783291375552983,"Bacteria","Actinobacteria","CFGB77988","OFGB77988","FGB77988","GGB9361","All",-0.158187396032978,-0.777884224325682,0.470042638267386,0.0466869067125353
"GGB47687_SGB2286",0,0,0,0.0552394950394199,0,0,0,0,0,0,0,0,0,0,0.0103732274974594,0,0,0,0,0,0,0,0,0.647903046630273,0.86730657833007,"Bacteria","Bacteroidota","CFGB1670","OFGB1670","FGB1670","GGB47687","All",-0.247493380537011,-0.87089588732873,0.389003743034948,0.0466500218203333
"Flavonifractor_sp_An10",0,0,0,0,0,0,0,0.0108721943548622,0,0,0,0,0,0,0,0,0.043096979373839,0,0,0,0,0,0,0.618791592977858,0.851561327719529,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor","All",0.223455957443084,-0.410576514784056,0.845594308059968,0.0465806446413653
"Enterocloster_hominis",0.0192910882929463,0,0.0202251272554642,0.0501378619139045,0,0,0.00719728346377058,0,0,0,0.0229802766004511,0,0.0295288497690126,0.0246032938423156,0.026641468364373,0.0272081371802607,0,0.0258659943569065,0.0496288522268686,0.032896662909255,0.0197581077742053,0.0123016469211578,0.68271139674227,0.278304213174066,0.662866583893095,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","All",0.0838218956024651,-0.539429352155449,0.702507204161812,0.0465614049217761
"Bacteroides_eggerthii",0,0,0.0232808486422493,0.0701660406105993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717580546814076,0.898462687636083,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","All",-0.316227766016838,-0.944320266707481,0.328259270025915,0.0455777002403655
"GGB74504_SGB48228",0,0,0,0,0.0161314188850143,0,0,0,0,0,0,0,0,0.0683004314777811,0,0,0,0,0,0,0,0,0,0.633530119741467,0.861118437205011,"Bacteria","Bacteroidota","CFGB4425","OFGB4425","FGB4425","GGB74504","All",-0.229438783152932,-0.851873460274616,0.405190861834472,0.0454822769835249
"Actinomyces_graevenitzii",0,0,0,0,0.00707112815300578,0.0102860930514165,0.0091434305048349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576032041307988,0.831575667476483,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Actinomyces","All",0.187034852718644,-0.44359752168147,0.80763179913725,0.0448048271499824
"Blautia_glucerasea",0.0745431654291573,0.0354235165834988,0.0670337718049856,0.0521744058620106,0.0242758314178937,0,0.0510682495650261,0.0561525723743594,0.0679824672491334,0.0594732512109362,0.06673611654205,0,0.0508214679035674,0.0323398276963414,0.0789629510026603,0.1077041624682,0.0209371452352795,0.0200438040406995,0.00475396506251339,0.0665638069669908,0.0589021830535381,0.0437989612227547,0.427255998671519,0.624561137364895,0.857497692093061,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",0.21813081292773,-0.415379240345232,0.840015601452728,0.0445914007611663
"GGB9719_SGB15273",0,0,0,0.00958137729433617,0.027365803931908,0,0.00935427941917108,0,0.0217893363797724,0,0.017436481914291,0,0,0,0,0.018730751799591,0,0.00950277756104802,0,0.0129579865116753,0,0,0,0.532498569724116,0.792122301600063,"Bacteria","Firmicutes","CFGB3057","OFGB3057","FGB3057","GGB9719","All",0.15911321560714,-0.469190451202707,0.778834391282172,0.0435463521713818
"Yeguia_hominis",0.00568333892260407,0,0,0,0.0109089306642189,0,0,0,0,0,0,0,0,0,0,0,0.00678238198206486,0,0,0.0101244018354417,0,0,0,0.665651711027956,0.873180768802188,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Yeguiaceae","Yeguia","All",0.236606398330843,-0.398752923487397,0.859412105614088,0.0418208782601402
"Oxalobacter_formigenes",0,0,0,0,0.023058500362167,0,0,0,0.0243416736378178,0,0,0,0,0.0173300327411501,0,0.0108629946803991,0,0,0,0,0,0,0,0.530743362736867,0.792122301600063,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter","All",0.148498273853357,-0.478983300898264,0.767956500714477,0.0408541662040977
"Roseburia_faecis",0.078664812012061,0,0.100702700417343,0,0.0396121341179819,0.157604817165534,0.00501998099227507,0.0131304927248171,0.018717396882181,0,0.0501168926873752,0,0.170722744492455,0,0,0.156098602668498,0,0,0.0844984095426436,0.0797846859643096,0.0448645134026786,0,11.135422088131,0.525871076753199,0.790310296746392,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","All",0.145782303479226,-0.481494785659034,0.765179338005857,0.0406908607821943
"Zhenhengia_yiwuensis",0,0,0,0,0,0,0,0.00535726264871539,0,0,0.0169182562199767,0,0,0,0,0,0,0,0,0,0,0,0,0.632289547354728,0.861118437205011,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Zhenhengia","All",0.199723012185538,-0.432047698419982,0.820805758966721,0.0397616556851512
"Alistipes_sp_AF17_16",0,0,0.0229650322846879,0.00609101398719702,0,0,0,0,0.0401031438284374,0,0,0,0.00823416652940018,0.055592104410796,0.00684841065733704,0,0,0,0,0,0,0,0,0.306840850600758,0.690000859087193,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","All",0.076636940423197,-0.54622757046827,0.695324257293326,0.0393214042100316
"GGB3612_SGB4882",0.018596768466326,0,0,0,0,0,0,0,0.00838460818735327,0,0.00892760557846378,0,0,0.0386308434382965,0,0.0061563367844123,0,0,0,0.017995415728374,0,0,0,0.58598329470292,0.831855087160077,"Bacteria","Firmicutes","CFGB72924","OFGB72924","FGB72924","GGB3612","All",-0.168926923174435,-0.788925711691361,0.460167149061172,0.0392104330301688
"Clostridium_sp_AM22_11AC",0,0.0219197909684818,0.00554980325944333,0.0234456948347336,0,0,0,0,0.00716246342986669,0.0461921716769576,0,0,0.0327075050705631,0.00619681270412207,0.00833676215282019,0,0,0.0125103267074181,0.00863723913582322,0,0.00277490162972166,0.00309840635206103,-0.158013965078051,0.705656275459637,0.893831282248873,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",-0.258006470582825,-0.882023344996424,0.37962293582126,0.0390639319995867
"Eubacterium_SGB4961",0.0228514941230664,0.110622526914425,0,0,0,0,0.0570458424769065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362227725339996,0.704713270645808,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","All",-0.0884360589898715,-0.707129304999103,0.535072469749501,0.0390019213968049
"Roseburia_sp_BX1005",0.0283445757571665,0.034849566893295,0,0,0,0,0,0,0,0.0280464983695496,0,0,0.00628494235007608,0,0.0197294314101217,0,0,0,0,0,0,0,0,0.300593955383774,0.68359011475306,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","All",-0.0724287134274492,-0.691125343447309,0.550217095813335,0.0378092193722925
"GGB3034_SGB4030",0,0,0,0,0,0,0,0.0107519490551453,0,0,0,0,0,0,0.0145778953397416,0.0168144780488709,0.0382715950850503,0,0,0,0,0,0,0.642019631080731,0.866938131260863,"Bacteria","Firmicutes","CFGB1249","OFGB1249","FGB1249","GGB3034","All",0.194459638234627,-0.436832882854602,0.815334185313433,0.0374240864573042
"Ruminococcus_torques",0.0322251331797743,0.0921041041129887,0.0577581855681881,0.0845352300041994,0.107738325998523,0,0.0352947171670554,0.0532830615591961,0.0798922336560769,0.111696444007943,0.0246642154742263,0,0.0570923669443295,0,0.0233066147984236,0,0.0397559117476571,0.13444951624497,0.0843841787941183,0,0.0484241393459933,0.026641530779598,0.861563679623645,0.437035660263621,0.738789364291147,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","All",0.102577690388122,-0.521762062491153,0.721340413219104,0.0368749486948469
"GGB3480_SGB4648",0.040494392035786,0,0,0,0,0,0,0.0232163006656629,0,0,0.0629048309944887,0,0.0550250217363186,0.0274934603493673,0,0.0487697177623908,0,0,0,0,0,0,0,0.64024244814203,0.866902993001507,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","GGB3480","All",0.187183012450785,-0.443462376175952,0.807785338290405,0.0362490265065286
"GGB3446_SGB4597",0,0,0,0,0,0,0,0,0.0242737672167969,0,0,0,0,0,0,0,0,0,0,0.0138026126886036,0,0,0,0.481685476521031,0.77305925250923,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3446","All",0.113297278667077,-0.511715536418186,0.732158011349224,0.0359420262596068
"GGB9787_SGB15410",0,0,0,0,0.0561034966724862,0,0,0,0,0,0,0,0,0,0,0.0160412623108824,0,0,0,0,0,0,0,0.67596659008439,0.874869787523166,"Bacteria","Firmicutes","CFGB3072","OFGB3072","FGB3072","GGB9787","All",0.211002438237457,-0.421821796787804,0.832562960595754,0.0358861908792497
"Bacteroides_clarus",0,0,0,0.0746306361323727,0,0,0,0,0,0,0,0,0,0,0.018903505674941,0,0,0,0,0,0,0,0,0.691391700495455,0.883361630351026,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","All",-0.22307667458191,-0.845196633637142,0.410918321034125,0.0357538009696985
"GGB9760_SGB15373",0.016835281975953,0.090298072900241,0,0,0,0,0.0502476262574208,0.0138712747629704,0.0559568317337276,0,0.0174937505673758,0,0,0.0521061993987848,0,0,0,0.0507909377615427,0,0,0,0,0,0.605584156567324,0.845234758810791,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","GGB9760","All",-0.162921224453129,-0.782746216979356,0.465685083766026,0.0354883964394035
"GGB2848_SGB3813",0.0060083631041678,0,0,0,0.00529152837443489,0,0,0.00502993073968675,0,0,0,0,0,0,0.00674541959776723,0,0,0.00487854542625218,0,0,0,0,0,0.667116037285203,0.873180768802188,"Bacteria","Firmicutes","CFGB1126","OFGB1126","FGB1126","GGB2848","All",0.197942613403875,-0.433665399954751,0.818953875625,0.0347980380583685
"GGB9759_SGB15370",0,0,0,0.0404696627119198,0,0,0,0,0.0319851360956344,0,0,0,0,0,0.00999516467381063,0.0378336221519798,0,0,0,0,0,0,0,0.657625451912613,0.871360400604353,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","GGB9759","All",-0.189578999449012,-0.810268953367472,0.441277627511233,0.0345074323788666
"Anaerostipes_caccae",0,0.00712747435756108,0,0,0.00982869011225647,0,0,0,0,0,0,0,0,0,0,0,0.0103635826401999,0,0,0,0,0,0,0.732603778698512,0.905190390364694,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","All",0.254198955071,-0.383016565378157,0.877989018690219,0.0343501197537809
"Clostridiaceae_bacterium_AF18_31LB",0,0,0,0,0,0,0,0,0,0,0,0.00937563687437982,0,0,0.00572715944771362,0,0,0,0,0,0,0,0,0.456879921906756,0.745435662058391,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","All",-0.100180242177566,-0.718926407820542,0.524014014642455,0.0340811107227851
"Oscillospiraceae_bacterium_CLA_AA_H250",0.0665012370110369,0,0.0893229913009872,0.224940312554191,0.319809424773467,0.28414767856898,0.0817893789907096,0.157176842090063,0.302322125368681,0.137141946551001,0.0450630090358872,0,0.17828812995691,0.100044224270785,0.0755184263447362,0.105947808161267,0.10990109096219,0.0869889240107275,0,0.0907190908155257,0.0855561851458484,0.102996016216026,-0.2675875178941,0.422171572537279,0.727400925838693,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","All",0.0896434959203855,-0.533933417400001,0.708340033419869,0.0335724765393467
"Blautia_faecis",0.0587730790134336,0.0996742873373733,0.0741530247192437,0.177541820870073,0.173715412520758,0.155316937435982,0.157629015630109,0.06416889375158,0.126864342871906,0.117055389999309,0.159255133281697,0.0953082900824295,0.0766419553177267,0.117601610314377,0.0665223514428578,0.180355679346257,0.0917611367273082,0.122473087615953,0.0917978706568508,0.0548919428847698,0.0917795036920795,0.117328500156843,-0.354241305913672,0.617087073371558,0.851561327719529,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",-0.158146649375408,-0.777842399079625,0.470080169293044,0.0331560066223009
"GGB3475_SGB4638",0.0446152437508003,0,0,0,0,0,0,0.0453542635257014,0,0,0,0,0,0.0247714642369371,0.016214901040081,0.0237045416354847,0.0357161354133874,0,0,0.0250844977921997,0,0,0,0.398942416838311,0.723006410823893,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3475","All",-0.0827763272218809,-0.701460826565315,0.540417670092864,0.0330351866880298
"Oscillospiraceae_bacterium",0,0,0,0,0.0147890511048773,0,0,0.0700823360729742,0.0687826775682279,0,0,0,0.11219546749328,0.0812416609971817,0.0938928923848634,0.0833406657610602,0.0170067011257574,0.0390740057709274,0,0.00847358989209913,0.00739452555243864,0.00423679494604957,0.800593621733954,0.339928060100998,0.690000859087193,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","All",0.0686217912830945,-0.553831159621343,0.687332063790736,0.0321570623912116
"GGB4456_SGB6141",0,0,0,0,0,0,0,0,0,0,0,0,0.00663329656715597,0,0,0,0,0.0139754374558494,0,0,0,0,0,0.599308109956581,0.842464145022497,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","GGB4456","All",-0.144014996325058,-0.763373617142278,0.483130313313437,0.0320217121543926
"GGB33469_SGB15237",0.0235478740548518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153270470567851,0,0,0,0,0.0140574904014816,0,0,0,0.740210658736645,0.908300162491424,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB33469","All",0.244738991684425,-0.391466916009892,0.867986690425772,0.0319738437106397
"Fusicatenibacter_sp_CLA_AA_H277",0.028695397201906,0.013345811368385,0.0414642627800639,0.021217150048294,0.00822201619734987,0,0.0702396445536834,0.0241353032990067,0.0987647525864964,0.054138358009285,0.0338886399131845,0.04649039136537,0,0.0291760419661161,0,0.0403594399390531,0,0.0203238076658888,0,0,0.018458706699628,0.0226762266736504,-0.296589363785158,0.513682939381696,0.783291375552983,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Fusicatenibacter","All",0.109143809718804,-0.515603812382208,0.727961898049662,0.031575834369778
"Eubacterium_siraeum",0.0646065273018208,0.0963905859480786,0,0,0,0,0,0.0357735280787079,0.16529653866464,0.203502154342856,0.0465076301652087,0,0.157195267669786,0.175800098831169,0.202201823400898,0.0317244021889942,0.0362045937443596,0.0206896441477654,0,0,0.0413561119547842,0.0262070231683798,0.657744970602954,0.664495435018605,0.873180768802188,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","All",0.174920975582795,-0.45467099357934,0.795105372288365,0.0310498722271612
